v2	-D(Ix(U1:3))/D(v2)	V(n003)	V(n002)	Ix(U1:1)	Ix(U1:3)
2.659999999999987e+00	0.000000e+00	2.300000e+00	2.660000e+00	4.532495e-03	-4.532495e-03
2.669999999999987e+00	0.000000e+00	2.300000e+00	2.670000e+00	4.532495e-03	-4.532495e-03
2.679999999999987e+00	0.000000e+00	2.300000e+00	2.680000e+00	4.532495e-03	-4.532495e-03
2.689999999999987e+00	0.000000e+00	2.300000e+00	2.690000e+00	4.532495e-03	-4.532495e-03
2.699999999999986e+00	0.000000e+00	2.300000e+00	2.700000e+00	4.532495e-03	-4.532495e-03
2.709999999999986e+00	0.000000e+00	2.300000e+00	2.710000e+00	4.532495e-03	-4.532495e-03
2.719999999999986e+00	0.000000e+00	2.300000e+00	2.720000e+00	4.532495e-03	-4.532495e-03
2.729999999999986e+00	0.000000e+00	2.300000e+00	2.730000e+00	4.532495e-03	-4.532495e-03
2.739999999999986e+00	0.000000e+00	2.300000e+00	2.740000e+00	4.532495e-03	-4.532495e-03
2.749999999999985e+00	0.000000e+00	2.300000e+00	2.750000e+00	4.532495e-03	-4.532495e-03
2.759999999999985e+00	0.000000e+00	2.300000e+00	2.760000e+00	4.532495e-03	-4.532495e-03
2.769999999999985e+00	0.000000e+00	2.300000e+00	2.770000e+00	4.532495e-03	-4.532495e-03
2.779999999999985e+00	0.000000e+00	2.300000e+00	2.780000e+00	4.532495e-03	-4.532495e-03
2.789999999999984e+00	0.000000e+00	2.300000e+00	2.790000e+00	4.532495e-03	-4.532495e-03
2.799999999999984e+00	0.000000e+00	2.300000e+00	2.800000e+00	4.532495e-03	-4.532495e-03
2.809999999999984e+00	0.000000e+00	2.300000e+00	2.810000e+00	4.532495e-03	-4.532495e-03
2.819999999999984e+00	0.000000e+00	2.300000e+00	2.820000e+00	4.532495e-03	-4.532495e-03
2.829999999999984e+00	0.000000e+00	2.300000e+00	2.830000e+00	4.532495e-03	-4.532495e-03
2.839999999999983e+00	0.000000e+00	2.300000e+00	2.840000e+00	4.532495e-03	-4.532495e-03
2.849999999999983e+00	0.000000e+00	2.300000e+00	2.850000e+00	4.532495e-03	-4.532495e-03
2.859999999999983e+00	0.000000e+00	2.300000e+00	2.860000e+00	4.532495e-03	-4.532495e-03
2.869999999999983e+00	0.000000e+00	2.300000e+00	2.870000e+00	4.532495e-03	-4.532495e-03
2.879999999999983e+00	0.000000e+00	2.300000e+00	2.880000e+00	4.532495e-03	-4.532495e-03
2.889999999999982e+00	0.000000e+00	2.300000e+00	2.890000e+00	4.532495e-03	-4.532495e-03
2.899999999999982e+00	0.000000e+00	2.300000e+00	2.900000e+00	4.532495e-03	-4.532495e-03
2.909999999999982e+00	0.000000e+00	2.300000e+00	2.910000e+00	4.532495e-03	-4.532495e-03
2.919999999999982e+00	0.000000e+00	2.300000e+00	2.920000e+00	4.532495e-03	-4.532495e-03
2.929999999999982e+00	0.000000e+00	2.300000e+00	2.930000e+00	4.532495e-03	-4.532495e-03
2.939999999999981e+00	0.000000e+00	2.300000e+00	2.940000e+00	4.532495e-03	-4.532495e-03
2.949999999999981e+00	0.000000e+00	2.300000e+00	2.950000e+00	4.532495e-03	-4.532495e-03
2.959999999999981e+00	0.000000e+00	2.300000e+00	2.960000e+00	4.532495e-03	-4.532495e-03
2.969999999999981e+00	0.000000e+00	2.300000e+00	2.970000e+00	4.532495e-03	-4.532495e-03
2.979999999999980e+00	0.000000e+00	2.300000e+00	2.980000e+00	4.532495e-03	-4.532495e-03
2.989999999999980e+00	0.000000e+00	2.300000e+00	2.990000e+00	4.532495e-03	-4.532495e-03
2.999999999999980e+00	0.000000e+00	2.300000e+00	3.000000e+00	4.532495e-03	-4.532495e-03
3.009999999999980e+00	0.000000e+00	2.300000e+00	3.010000e+00	4.532495e-03	-4.532495e-03
3.019999999999980e+00	0.000000e+00	2.300000e+00	3.020000e+00	4.532495e-03	-4.532495e-03
3.029999999999979e+00	0.000000e+00	2.300000e+00	3.030000e+00	4.532495e-03	-4.532495e-03
3.039999999999979e+00	0.000000e+00	2.300000e+00	3.040000e+00	4.532495e-03	-4.532495e-03
3.049999999999979e+00	0.000000e+00	2.300000e+00	3.050000e+00	4.532495e-03	-4.532495e-03
3.059999999999979e+00	0.000000e+00	2.300000e+00	3.060000e+00	4.532495e-03	-4.532495e-03
3.069999999999979e+00	0.000000e+00	2.300000e+00	3.070000e+00	4.532495e-03	-4.532495e-03
3.079999999999978e+00	0.000000e+00	2.300000e+00	3.080000e+00	4.532495e-03	-4.532495e-03
3.089999999999978e+00	0.000000e+00	2.300000e+00	3.090000e+00	4.532495e-03	-4.532495e-03
3.099999999999978e+00	0.000000e+00	2.300000e+00	3.100000e+00	4.532495e-03	-4.532495e-03
3.109999999999978e+00	0.000000e+00	2.300000e+00	3.110000e+00	4.532495e-03	-4.532495e-03
3.119999999999977e+00	0.000000e+00	2.300000e+00	3.120000e+00	4.532495e-03	-4.532495e-03
3.129999999999977e+00	0.000000e+00	2.300000e+00	3.130000e+00	4.532495e-03	-4.532495e-03
3.139999999999977e+00	0.000000e+00	2.300000e+00	3.140000e+00	4.532495e-03	-4.532495e-03
3.149999999999977e+00	0.000000e+00	2.300000e+00	3.150000e+00	4.532495e-03	-4.532495e-03
3.159999999999977e+00	0.000000e+00	2.300000e+00	3.160000e+00	4.532495e-03	-4.532495e-03
3.169999999999976e+00	0.000000e+00	2.300000e+00	3.170000e+00	4.532495e-03	-4.532495e-03
3.179999999999976e+00	0.000000e+00	2.300000e+00	3.180000e+00	4.532495e-03	-4.532495e-03
3.189999999999976e+00	0.000000e+00	2.300000e+00	3.190000e+00	4.532495e-03	-4.532495e-03
3.199999999999976e+00	0.000000e+00	2.300000e+00	3.200000e+00	4.532495e-03	-4.532495e-03
3.209999999999976e+00	0.000000e+00	2.300000e+00	3.210000e+00	4.532495e-03	-4.532495e-03
3.219999999999975e+00	0.000000e+00	2.300000e+00	3.220000e+00	4.532495e-03	-4.532495e-03
3.229999999999975e+00	0.000000e+00	2.300000e+00	3.230000e+00	4.532495e-03	-4.532495e-03
3.239999999999975e+00	0.000000e+00	2.300000e+00	3.240000e+00	4.532495e-03	-4.532495e-03
3.249999999999975e+00	0.000000e+00	2.300000e+00	3.250000e+00	4.532495e-03	-4.532495e-03
3.259999999999974e+00	0.000000e+00	2.300000e+00	3.260000e+00	4.532495e-03	-4.532495e-03
3.269999999999974e+00	0.000000e+00	2.300000e+00	3.270000e+00	4.532495e-03	-4.532495e-03
3.279999999999974e+00	0.000000e+00	2.300000e+00	3.280000e+00	4.532495e-03	-4.532495e-03
3.289999999999974e+00	0.000000e+00	2.300000e+00	3.290000e+00	4.532495e-03	-4.532495e-03
3.299999999999974e+00	0.000000e+00	2.300000e+00	3.300000e+00	4.532495e-03	-4.532495e-03
3.309999999999973e+00	0.000000e+00	2.300000e+00	3.310000e+00	4.532495e-03	-4.532495e-03
3.319999999999973e+00	0.000000e+00	2.300000e+00	3.320000e+00	4.532495e-03	-4.532495e-03
3.329999999999973e+00	0.000000e+00	2.300000e+00	3.330000e+00	4.532495e-03	-4.532495e-03
3.339999999999973e+00	0.000000e+00	2.300000e+00	3.340000e+00	4.532495e-03	-4.532495e-03
3.349999999999973e+00	0.000000e+00	2.300000e+00	3.350000e+00	4.532495e-03	-4.532495e-03
3.359999999999972e+00	0.000000e+00	2.300000e+00	3.360000e+00	4.532495e-03	-4.532495e-03
3.369999999999972e+00	0.000000e+00	2.300000e+00	3.370000e+00	4.532495e-03	-4.532495e-03
3.379999999999972e+00	0.000000e+00	2.300000e+00	3.380000e+00	4.532495e-03	-4.532495e-03
3.389999999999972e+00	0.000000e+00	2.300000e+00	3.390000e+00	4.532495e-03	-4.532495e-03
3.399999999999971e+00	0.000000e+00	2.300000e+00	3.400000e+00	4.532495e-03	-4.532495e-03
3.409999999999971e+00	0.000000e+00	2.300000e+00	3.410000e+00	4.532495e-03	-4.532495e-03
3.419999999999971e+00	0.000000e+00	2.300000e+00	3.420000e+00	4.532495e-03	-4.532495e-03
3.429999999999971e+00	0.000000e+00	2.300000e+00	3.430000e+00	4.532495e-03	-4.532495e-03
3.439999999999971e+00	0.000000e+00	2.300000e+00	3.440000e+00	4.532495e-03	-4.532495e-03
3.449999999999970e+00	0.000000e+00	2.300000e+00	3.450000e+00	4.532495e-03	-4.532495e-03
3.459999999999970e+00	0.000000e+00	2.300000e+00	3.460000e+00	4.532495e-03	-4.532495e-03
3.469999999999970e+00	0.000000e+00	2.300000e+00	3.470000e+00	4.532495e-03	-4.532495e-03
3.479999999999970e+00	0.000000e+00	2.300000e+00	3.480000e+00	4.532495e-03	-4.532495e-03
3.489999999999970e+00	0.000000e+00	2.300000e+00	3.490000e+00	4.532495e-03	-4.532495e-03
3.499999999999969e+00	0.000000e+00	2.300000e+00	3.500000e+00	4.532495e-03	-4.532495e-03
3.509999999999969e+00	0.000000e+00	2.300000e+00	3.510000e+00	4.532495e-03	-4.532495e-03
3.519999999999969e+00	0.000000e+00	2.300000e+00	3.520000e+00	4.532495e-03	-4.532495e-03
3.529999999999969e+00	0.000000e+00	2.300000e+00	3.530000e+00	4.532495e-03	-4.532495e-03
3.539999999999969e+00	0.000000e+00	2.300000e+00	3.540000e+00	4.532495e-03	-4.532495e-03
3.549999999999968e+00	0.000000e+00	2.300000e+00	3.550000e+00	4.532495e-03	-4.532495e-03
3.559999999999968e+00	0.000000e+00	2.300000e+00	3.560000e+00	4.532495e-03	-4.532495e-03
3.569999999999968e+00	0.000000e+00	2.300000e+00	3.570000e+00	4.532495e-03	-4.532495e-03
3.579999999999968e+00	0.000000e+00	2.300000e+00	3.580000e+00	4.532495e-03	-4.532495e-03
3.589999999999967e+00	0.000000e+00	2.300000e+00	3.590000e+00	4.532495e-03	-4.532495e-03
3.599999999999967e+00	0.000000e+00	2.300000e+00	3.600000e+00	4.532495e-03	-4.532495e-03
3.609999999999967e+00	0.000000e+00	2.300000e+00	3.610000e+00	4.532495e-03	-4.532495e-03
3.619999999999967e+00	0.000000e+00	2.300000e+00	3.620000e+00	4.532495e-03	-4.532495e-03
3.629999999999967e+00	0.000000e+00	2.300000e+00	3.630000e+00	4.532495e-03	-4.532495e-03
3.639999999999966e+00	0.000000e+00	2.300000e+00	3.640000e+00	4.532495e-03	-4.532495e-03
3.649999999999966e+00	0.000000e+00	2.300000e+00	3.650000e+00	4.532495e-03	-4.532495e-03
3.659999999999966e+00	0.000000e+00	2.300000e+00	3.660000e+00	4.532495e-03	-4.532495e-03
3.669999999999966e+00	0.000000e+00	2.300000e+00	3.670000e+00	4.532495e-03	-4.532495e-03
3.679999999999966e+00	0.000000e+00	2.300000e+00	3.680000e+00	4.532495e-03	-4.532495e-03
3.689999999999965e+00	0.000000e+00	2.300000e+00	3.690000e+00	4.532495e-03	-4.532495e-03
3.699999999999965e+00	0.000000e+00	2.300000e+00	3.700000e+00	4.532495e-03	-4.532495e-03
3.709999999999965e+00	0.000000e+00	2.300000e+00	3.710000e+00	4.532495e-03	-4.532495e-03
3.719999999999965e+00	0.000000e+00	2.300000e+00	3.720000e+00	4.532495e-03	-4.532495e-03
3.729999999999964e+00	0.000000e+00	2.300000e+00	3.730000e+00	4.532495e-03	-4.532495e-03
3.739999999999964e+00	0.000000e+00	2.300000e+00	3.740000e+00	4.532495e-03	-4.532495e-03
3.749999999999964e+00	0.000000e+00	2.300000e+00	3.750000e+00	4.532495e-03	-4.532495e-03
3.759999999999964e+00	0.000000e+00	2.300000e+00	3.760000e+00	4.532495e-03	-4.532495e-03
3.769999999999964e+00	0.000000e+00	2.300000e+00	3.770000e+00	4.532495e-03	-4.532495e-03
3.779999999999963e+00	0.000000e+00	2.300000e+00	3.780000e+00	4.532495e-03	-4.532495e-03
3.789999999999963e+00	0.000000e+00	2.300000e+00	3.790000e+00	4.532495e-03	-4.532495e-03
3.799999999999963e+00	0.000000e+00	2.300000e+00	3.800000e+00	4.532495e-03	-4.532495e-03
3.809999999999963e+00	0.000000e+00	2.300000e+00	3.810000e+00	4.532495e-03	-4.532495e-03
3.819999999999963e+00	0.000000e+00	2.300000e+00	3.820000e+00	4.532495e-03	-4.532495e-03
3.829999999999962e+00	0.000000e+00	2.300000e+00	3.830000e+00	4.532495e-03	-4.532495e-03
3.839999999999962e+00	0.000000e+00	2.300000e+00	3.840000e+00	4.532495e-03	-4.532495e-03
3.849999999999962e+00	0.000000e+00	2.300000e+00	3.850000e+00	4.532495e-03	-4.532495e-03
3.859999999999962e+00	0.000000e+00	2.300000e+00	3.860000e+00	4.532495e-03	-4.532495e-03
3.869999999999961e+00	0.000000e+00	2.300000e+00	3.870000e+00	4.532495e-03	-4.532495e-03
3.879999999999961e+00	0.000000e+00	2.300000e+00	3.880000e+00	4.532495e-03	-4.532495e-03
3.889999999999961e+00	0.000000e+00	2.300000e+00	3.890000e+00	4.532495e-03	-4.532495e-03
3.899999999999961e+00	0.000000e+00	2.300000e+00	3.900000e+00	4.532495e-03	-4.532495e-03
3.909999999999961e+00	0.000000e+00	2.300000e+00	3.910000e+00	4.532495e-03	-4.532495e-03
3.919999999999960e+00	0.000000e+00	2.300000e+00	3.920000e+00	4.532495e-03	-4.532495e-03
3.929999999999960e+00	0.000000e+00	2.300000e+00	3.930000e+00	4.532495e-03	-4.532495e-03
3.939999999999960e+00	0.000000e+00	2.300000e+00	3.940000e+00	4.532495e-03	-4.532495e-03
3.949999999999960e+00	0.000000e+00	2.300000e+00	3.950000e+00	4.532495e-03	-4.532495e-03
3.959999999999960e+00	0.000000e+00	2.300000e+00	3.960000e+00	4.532495e-03	-4.532495e-03
3.969999999999959e+00	0.000000e+00	2.300000e+00	3.970000e+00	4.532495e-03	-4.532495e-03
3.979999999999959e+00	0.000000e+00	2.300000e+00	3.980000e+00	4.532495e-03	-4.532495e-03
3.989999999999959e+00	0.000000e+00	2.300000e+00	3.990000e+00	4.532495e-03	-4.532495e-03
3.999999999999959e+00	0.000000e+00	2.300000e+00	4.000000e+00	4.532495e-03	-4.532495e-03
4.009999999999959e+00	0.000000e+00	2.300000e+00	4.010000e+00	4.532495e-03	-4.532495e-03
4.019999999999959e+00	0.000000e+00	2.300000e+00	4.020000e+00	4.532495e-03	-4.532495e-03
4.029999999999959e+00	0.000000e+00	2.300000e+00	4.030000e+00	4.532495e-03	-4.532495e-03
4.039999999999958e+00	0.000000e+00	2.300000e+00	4.040000e+00	4.532495e-03	-4.532495e-03
4.049999999999958e+00	0.000000e+00	2.300000e+00	4.050000e+00	4.532495e-03	-4.532495e-03
4.059999999999958e+00	0.000000e+00	2.300000e+00	4.060000e+00	4.532495e-03	-4.532495e-03
4.069999999999958e+00	0.000000e+00	2.300000e+00	4.070000e+00	4.532495e-03	-4.532495e-03
4.079999999999957e+00	0.000000e+00	2.300000e+00	4.080000e+00	4.532495e-03	-4.532495e-03
4.089999999999957e+00	0.000000e+00	2.300000e+00	4.090000e+00	4.532495e-03	-4.532495e-03
4.099999999999957e+00	0.000000e+00	2.300000e+00	4.100000e+00	4.532495e-03	-4.532495e-03
4.109999999999957e+00	0.000000e+00	2.300000e+00	4.110000e+00	4.532495e-03	-4.532495e-03
4.119999999999957e+00	0.000000e+00	2.300000e+00	4.120000e+00	4.532495e-03	-4.532495e-03
4.129999999999956e+00	0.000000e+00	2.300000e+00	4.130000e+00	4.532495e-03	-4.532495e-03
4.139999999999956e+00	0.000000e+00	2.300000e+00	4.140000e+00	4.532495e-03	-4.532495e-03
4.149999999999956e+00	0.000000e+00	2.300000e+00	4.150000e+00	4.532495e-03	-4.532495e-03
4.159999999999956e+00	0.000000e+00	2.300000e+00	4.160000e+00	4.532495e-03	-4.532495e-03
4.169999999999956e+00	0.000000e+00	2.300000e+00	4.170000e+00	4.532495e-03	-4.532495e-03
4.179999999999955e+00	0.000000e+00	2.300000e+00	4.180000e+00	4.532495e-03	-4.532495e-03
4.189999999999955e+00	0.000000e+00	2.300000e+00	4.190000e+00	4.532495e-03	-4.532495e-03
4.199999999999955e+00	0.000000e+00	2.300000e+00	4.200000e+00	4.532495e-03	-4.532495e-03
4.209999999999955e+00	0.000000e+00	2.300000e+00	4.210000e+00	4.532495e-03	-4.532495e-03
4.219999999999954e+00	0.000000e+00	2.300000e+00	4.220000e+00	4.532495e-03	-4.532495e-03
4.229999999999954e+00	0.000000e+00	2.300000e+00	4.230000e+00	4.532495e-03	-4.532495e-03
4.239999999999954e+00	0.000000e+00	2.300000e+00	4.240000e+00	4.532495e-03	-4.532495e-03
4.249999999999954e+00	0.000000e+00	2.300000e+00	4.250000e+00	4.532495e-03	-4.532495e-03
4.259999999999954e+00	0.000000e+00	2.300000e+00	4.260000e+00	4.532495e-03	-4.532495e-03
4.269999999999953e+00	0.000000e+00	2.300000e+00	4.270000e+00	4.532495e-03	-4.532495e-03
4.279999999999953e+00	0.000000e+00	2.300000e+00	4.280000e+00	4.532495e-03	-4.532495e-03
4.289999999999953e+00	0.000000e+00	2.300000e+00	4.290000e+00	4.532495e-03	-4.532495e-03
4.299999999999953e+00	0.000000e+00	2.300000e+00	4.300000e+00	4.532495e-03	-4.532495e-03
4.309999999999953e+00	0.000000e+00	2.300000e+00	4.310000e+00	4.532495e-03	-4.532495e-03
4.319999999999952e+00	0.000000e+00	2.300000e+00	4.320000e+00	4.532495e-03	-4.532495e-03
4.329999999999952e+00	0.000000e+00	2.300000e+00	4.330000e+00	4.532495e-03	-4.532495e-03
4.339999999999952e+00	0.000000e+00	2.300000e+00	4.340000e+00	4.532495e-03	-4.532495e-03
4.349999999999952e+00	0.000000e+00	2.300000e+00	4.350000e+00	4.532495e-03	-4.532495e-03
4.359999999999951e+00	0.000000e+00	2.300000e+00	4.360000e+00	4.532495e-03	-4.532495e-03
4.369999999999951e+00	0.000000e+00	2.300000e+00	4.370000e+00	4.532495e-03	-4.532495e-03
4.379999999999951e+00	0.000000e+00	2.300000e+00	4.380000e+00	4.532495e-03	-4.532495e-03
4.389999999999951e+00	0.000000e+00	2.300000e+00	4.390000e+00	4.532495e-03	-4.532495e-03
4.399999999999951e+00	0.000000e+00	2.300000e+00	4.400000e+00	4.532495e-03	-4.532495e-03
4.409999999999950e+00	0.000000e+00	2.300000e+00	4.410000e+00	4.532495e-03	-4.532495e-03
4.419999999999950e+00	0.000000e+00	2.300000e+00	4.420000e+00	4.532495e-03	-4.532495e-03
4.429999999999950e+00	0.000000e+00	2.300000e+00	4.430000e+00	4.532495e-03	-4.532495e-03
4.439999999999950e+00	0.000000e+00	2.300000e+00	4.440000e+00	4.532495e-03	-4.532495e-03
4.449999999999950e+00	0.000000e+00	2.300000e+00	4.450000e+00	4.532495e-03	-4.532495e-03
4.459999999999949e+00	0.000000e+00	2.300000e+00	4.460000e+00	4.532495e-03	-4.532495e-03
4.469999999999949e+00	0.000000e+00	2.300000e+00	4.470000e+00	4.532495e-03	-4.532495e-03
4.479999999999949e+00	0.000000e+00	2.300000e+00	4.480000e+00	4.532495e-03	-4.532495e-03
4.489999999999949e+00	0.000000e+00	2.300000e+00	4.490000e+00	4.532495e-03	-4.532495e-03
4.499999999999948e+00	0.000000e+00	2.300000e+00	4.500000e+00	4.532495e-03	-4.532495e-03
4.509999999999948e+00	0.000000e+00	2.300000e+00	4.510000e+00	4.532495e-03	-4.532495e-03
4.519999999999948e+00	0.000000e+00	2.300000e+00	4.520000e+00	4.532495e-03	-4.532495e-03
4.529999999999948e+00	0.000000e+00	2.300000e+00	4.530000e+00	4.532495e-03	-4.532495e-03
4.539999999999948e+00	0.000000e+00	2.300000e+00	4.540000e+00	4.532495e-03	-4.532495e-03
4.549999999999947e+00	0.000000e+00	2.300000e+00	4.550000e+00	4.532495e-03	-4.532495e-03
4.559999999999947e+00	0.000000e+00	2.300000e+00	4.560000e+00	4.532495e-03	-4.532495e-03
4.569999999999947e+00	0.000000e+00	2.300000e+00	4.570000e+00	4.532495e-03	-4.532495e-03
4.579999999999947e+00	0.000000e+00	2.300000e+00	4.580000e+00	4.532495e-03	-4.532495e-03
4.589999999999947e+00	0.000000e+00	2.300000e+00	4.590000e+00	4.532495e-03	-4.532495e-03
4.599999999999946e+00	0.000000e+00	2.300000e+00	4.600000e+00	4.532495e-03	-4.532495e-03
4.609999999999946e+00	0.000000e+00	2.300000e+00	4.610000e+00	4.532495e-03	-4.532495e-03
4.619999999999946e+00	0.000000e+00	2.300000e+00	4.620000e+00	4.532495e-03	-4.532495e-03
4.629999999999946e+00	0.000000e+00	2.300000e+00	4.630000e+00	4.532495e-03	-4.532495e-03
4.639999999999946e+00	0.000000e+00	2.300000e+00	4.640000e+00	4.532495e-03	-4.532495e-03
4.649999999999945e+00	0.000000e+00	2.300000e+00	4.650000e+00	4.532495e-03	-4.532495e-03
4.659999999999945e+00	0.000000e+00	2.300000e+00	4.660000e+00	4.532495e-03	-4.532495e-03
4.669999999999945e+00	0.000000e+00	2.300000e+00	4.670000e+00	4.532495e-03	-4.532495e-03
4.679999999999945e+00	0.000000e+00	2.300000e+00	4.680000e+00	4.532495e-03	-4.532495e-03
4.689999999999944e+00	0.000000e+00	2.300000e+00	4.690000e+00	4.532495e-03	-4.532495e-03
4.699999999999944e+00	0.000000e+00	2.300000e+00	4.700000e+00	4.532495e-03	-4.532495e-03
4.709999999999944e+00	0.000000e+00	2.300000e+00	4.710000e+00	4.532495e-03	-4.532495e-03
4.719999999999944e+00	0.000000e+00	2.300000e+00	4.720000e+00	4.532495e-03	-4.532495e-03
4.729999999999944e+00	0.000000e+00	2.300000e+00	4.730000e+00	4.532495e-03	-4.532495e-03
4.739999999999943e+00	0.000000e+00	2.300000e+00	4.740000e+00	4.532495e-03	-4.532495e-03
4.749999999999943e+00	0.000000e+00	2.300000e+00	4.750000e+00	4.532495e-03	-4.532495e-03
4.759999999999943e+00	0.000000e+00	2.300000e+00	4.760000e+00	4.532495e-03	-4.532495e-03
4.769999999999943e+00	0.000000e+00	2.300000e+00	4.770000e+00	4.532495e-03	-4.532495e-03
4.779999999999943e+00	0.000000e+00	2.300000e+00	4.780000e+00	4.532495e-03	-4.532495e-03
4.789999999999942e+00	0.000000e+00	2.300000e+00	4.790000e+00	4.532495e-03	-4.532495e-03
4.799999999999942e+00	0.000000e+00	2.300000e+00	4.800000e+00	4.532495e-03	-4.532495e-03
4.809999999999942e+00	0.000000e+00	2.300000e+00	4.810000e+00	4.532495e-03	-4.532495e-03
4.819999999999942e+00	0.000000e+00	2.300000e+00	4.820000e+00	4.532495e-03	-4.532495e-03
4.829999999999941e+00	0.000000e+00	2.300000e+00	4.830000e+00	4.532495e-03	-4.532495e-03
4.839999999999941e+00	0.000000e+00	2.300000e+00	4.840000e+00	4.532495e-03	-4.532495e-03
4.849999999999941e+00	0.000000e+00	2.300000e+00	4.850000e+00	4.532495e-03	-4.532495e-03
4.859999999999941e+00	0.000000e+00	2.300000e+00	4.860000e+00	4.532495e-03	-4.532495e-03
4.869999999999941e+00	0.000000e+00	2.300000e+00	4.870000e+00	4.532495e-03	-4.532495e-03
4.879999999999940e+00	0.000000e+00	2.300000e+00	4.880000e+00	4.532495e-03	-4.532495e-03
4.889999999999940e+00	0.000000e+00	2.300000e+00	4.890000e+00	4.532495e-03	-4.532495e-03
4.899999999999940e+00	0.000000e+00	2.300000e+00	4.900000e+00	4.532495e-03	-4.532495e-03
4.909999999999940e+00	0.000000e+00	2.300000e+00	4.910000e+00	4.532495e-03	-4.532495e-03
4.919999999999940e+00	0.000000e+00	2.300000e+00	4.920000e+00	4.532495e-03	-4.532495e-03
4.929999999999939e+00	0.000000e+00	2.300000e+00	4.930000e+00	4.532495e-03	-4.532495e-03
4.939999999999939e+00	0.000000e+00	2.300000e+00	4.940000e+00	4.532495e-03	-4.532495e-03
4.949999999999939e+00	0.000000e+00	2.300000e+00	4.950000e+00	4.532495e-03	-4.532495e-03
4.959999999999939e+00	0.000000e+00	2.300000e+00	4.960000e+00	4.532495e-03	-4.532495e-03
4.969999999999938e+00	0.000000e+00	2.300000e+00	4.970000e+00	4.532495e-03	-4.532495e-03
4.979999999999938e+00	0.000000e+00	2.300000e+00	4.980000e+00	4.532495e-03	-4.532495e-03
4.989999999999938e+00	0.000000e+00	2.300000e+00	4.990000e+00	4.532495e-03	-4.532495e-03
4.999999999999938e+00	0.000000e+00	2.300000e+00	5.000000e+00	4.532495e-03	-4.532495e-03
5.009999999999938e+00	0.000000e+00	2.300000e+00	5.010000e+00	4.532495e-03	-4.532495e-03
5.019999999999937e+00	0.000000e+00	2.300000e+00	5.020000e+00	4.532495e-03	-4.532495e-03
5.029999999999937e+00	0.000000e+00	2.300000e+00	5.030000e+00	4.532495e-03	-4.532495e-03
5.039999999999937e+00	0.000000e+00	2.300000e+00	5.040000e+00	4.532495e-03	-4.532495e-03
5.049999999999937e+00	0.000000e+00	2.300000e+00	5.050000e+00	4.532495e-03	-4.532495e-03
5.059999999999937e+00	0.000000e+00	2.300000e+00	5.060000e+00	4.532495e-03	-4.532495e-03
5.069999999999936e+00	0.000000e+00	2.300000e+00	5.070000e+00	4.532495e-03	-4.532495e-03
5.079999999999936e+00	0.000000e+00	2.300000e+00	5.080000e+00	4.532495e-03	-4.532495e-03
5.089999999999936e+00	0.000000e+00	2.300000e+00	5.090000e+00	4.532495e-03	-4.532495e-03
5.099999999999936e+00	0.000000e+00	2.300000e+00	5.100000e+00	4.532495e-03	-4.532495e-03
